bb.10.spherical	0.451673604047159
bb.10.step	0.358100483454468
bb.10.weierstrass	0.331199909547473
bb.10.zakharov	-0.0653752206824299
bba.10.ackley	0.606020088216888
bba.10.alpine	0.362904745146552
bba.10.elliptic	0.561407625704386
bba.10.griewank	0.507660590607606
bba.10.levy	0.186089281819547
bba.10.michalewicz	0.270100130604331
bba.10.quadric	0.443879510865235
bba.10.quartic	0.738135212280409
bba.10.rastrigin	-0.42810220886782
bba.10.rosenbrock	0.00437753072654736
bba.10.salomon	0.288169518875629
bba.10.schwefel1_2	0.320530892099835
bba.10.schwefel2_22	0.47078102251505
bba.10.schwefel2_26	0.635655065791034
bba.10.spherical	0.589649320741779
bba.10.step	0.67205160310689
bba.10.weierstrass	0.609762830828326
bba.10.zakharov	-0.333908618234885
